condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
