condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,69.96
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,70.05
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,69.84
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,71.13
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,70.17
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,72.25
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,70.55
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,70.61
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,52.30
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,48.72
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,45.30
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,43.26
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,58.10
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,46.97
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,44.19
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,47.48
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,45.24
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,50.17
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,48.67
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,55.10
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,53.60
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,48.93
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,56.10
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,55.19
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,53.85
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,46.61
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,57.70
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,52.39
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,63.81
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,64.37
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,61.29
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,64.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,60.12
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,57.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,61.19
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,63.77
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,67.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,66.71
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,77.09
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,73.00
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,72.64
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,73.55
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,72.59
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,66.35
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,72.58
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,69.22
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,69.44
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,71.35
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,80.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,77.83
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,79.29
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,72.36
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,72.74
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,80.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,77.13
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,78.80
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,77.90
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,76.23
